high_videos Normal
project_videos\high\Normal\20231116_211200000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
-1.512430534454555,1.679015814281032,-0.5273640187368536,-1.3856505342574177,-1.0,-1.0,-1.0
-0.5474992365087439,0.6069223445791523,-0.5123492359281799,-1.3214343389804688,-1.0,-1.0,-1.0
-1.0,-1.0,-0.49837592506029826,-1.2606939780307103,-1.0,-1.0,-1.0
-1.0,-1.0,-0.48576947539548,-1.2041463704147126,-1.0,-1.0,-1.0
-1.0,-1.0,-0.4748552761959963,-1.1525084351390467,-1.0,-1.0,-1.0
-1.0,-1.0,-0.4659587167241185,-1.1064970912102827,-1.0,-1.0,-1.0
-1.0,-1.0,-0.4594051862421182,-1.0668292576349916,-1.0,-1.0,-1.0
-1.0,-1.0,-0.45552007401226646,-1.0342218534197434,-1.0,-1.0,-1.0
-1.0,-1.0,-0.45462876929683466,-1.0093917975711093,-1.0,-1.0,-1.0
-1.0,-1.0,-0.4570566613580942,-0.9930560090956595,-1.0,-1.0,-1.0
-1.0,-1.0,-0.4631291394583166,-0.9859314069999645,-1.0,-1.0,-1.0
-1.0,-1.0,-0.4731715928597728,-0.9887349102905951,-1.0,-1.0,-1.0
-1.0,-1.0,-0.4875094108247344,-1.0021834379741221,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5064679826154728,-1.026993909057116,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5303726974942591,-1.063883242546147,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5595489447233649,-1.1135683574477857,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5943221135650611,-1.1767661727686027,-1.0,-1.0,-1.0
,,,,,,,
,,,,,,,
,,,,,,,
high_videos Normal
project_videos\high\Normal\20231116_211308000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
-1.488366153944469,1.7456353650692695,-0.7848001394885336,-2.603944643097592,19.84,50.59,70.51
-1.6035372445678386,1.8705069767632219,-0.6729976445404934,-2.2540804182713536,-1.0,-1.0,-1.0
-1.6904462825870814,1.9826023031669604,-0.5812440729436585,-1.9616003491091853,-1.0,-1.0,-1.0
-1.7895634949275177,2.1159610453251045,-0.5080641086234872,-1.7223519842876793,-1.0,-1.0,-1.0
-1.9277067421319882,2.2954522895435048,-0.4519824355054372,-1.5321828724834279,-1.0,-1.0,-1.0
