low_videos Normal
project_videos\low\Normal\20231116_210025000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
-1.0,-1.0,0.12875701483664376,-0.18606767146602454,-1.0,-1.0,-1.0
-1.0,-1.0,0.13257345639160673,-0.19192216865357015,-1.0,-1.0,-1.0
-1.0,-1.0,0.13657701329308347,-0.19837530038261653,-1.0,-1.0,-1.0
-1.0,-1.0,0.14075278772387984,-0.20531893872084117,-1.0,-1.0,-1.0
-1.0,-1.0,0.14508588186680227,-0.21264495573592868,-1.0,-1.0,-1.0
-1.0,-1.0,0.1495613979046564,-0.22024522349555964,-1.0,-1.0,-1.0
-1.0,-1.0,0.15416443802024882,-0.22801161406741421,-1.0,-1.0,-1.0
-1.0,-1.0,0.1588801043963849,-0.23583599951917522,-1.0,-1.0,-1.0
-1.0,-1.0,0.1636934992158714,-0.2436102519185246,-1.0,-1.0,-1.0
-1.0,-1.0,0.1685897246615139,-0.25122624333314203,-1.0,-1.0,-1.0
-1.0,-1.0,0.17355388291611867,-0.25857584583071036,-1.0,-1.0,-1.0
-1.0,-1.0,0.17857107616249213,-0.2655509314789102,-1.0,-1.0,-1.0
-1.0,-1.0,0.18362640658343976,-0.27204337234542475,-1.0,-1.0,-1.0
-1.0,-1.0,0.18870497636176792,-0.2779450404979329,-1.0,-1.0,-1.0
-1.0,-1.0,0.1937918876802825,-0.2831478080041179,-1.0,-1.0,-1.0
-1.0,-1.0,0.19887224272178972,-0.28754354693166073,-1.0,-1.0,-1.0
-1.0,-1.0,0.20393114366909593,-0.2910241293482434,-1.0,-1.0,-1.0
-1.0,-1.0,0.20895369270500674,-0.29348142732154603,-1.0,-1.0,-1.0
-1.0,-1.0,0.2139249920123284,-0.29480731291925144,-1.0,-1.0,-1.0
-1.0,-1.0,0.21883014377386684,-0.2948936582090398,-1.0,-1.0,-1.0
-1.0,-1.0,0.22365425017242846,-0.29363233525859433,-1.0,-1.0,-1.0
-1.0,-1.0,0.228382413390819,-0.29091521613559435,-1.0,-1.0,-1.0
-1.0,-1.0,0.2329997356118445,-0.28663417290772397,-1.0,-1.0,-1.0
-1.0,-1.0,0.23749131901831144,-0.2806810776426629,-1.0,-1.0,-1.0
-1.0,-1.0,0.2418422657930257,-0.27294780240809136,-1.0,-1.0,-1.0
-1.0,-1.0,0.24603767811879365,-0.26332621927169386,-1.0,-1.0,-1.0
-1.0,-1.0,0.25006265817842055,-0.2517082003011488,-1.0,-1.0,-1.0
-1.0,-1.0,0.25390230815471293,-0.23798561756414038,-1.0,-1.0,-1.0
-1.0,-1.0,0.2575417302304767,-0.22205034312834737,-1.0,-1.0,-1.0
-1.0,-1.0,0.2609660265885184,-0.20379424906145527,-1.0,-1.0,-1.0
-1.0,-1.0,0.26416029941164393,-0.18310920743114067,-1.0,-1.0,-1.0
-1.0,-1.0,0.2671096508826589,-0.15988709030508952,-1.0,-1.0,-1.0
-1.0,-1.0,0.2697991831843698,-0.13401976975097796,-1.0,-1.0,-1.0
-1.0,-1.0,0.2722139984995827,-0.10539911783649414,-1.0,-1.0,-1.0
-1.0,-1.0,0.2743391990111036,-0.07391700662931466,-1.0,-1.0,-1.0
-1.0,-1.0,0.2761598869017384,-0.03946530819712102,-1.0,-1.0,-1.0
-1.0,-1.0,0.27766116435429333,-0.0019358946075973549,-1.0,-1.0,-1.0
-1.0,-1.0,0.2788281335515745,0.03877936207157706,-1.0,-1.0,-1.0
-1.0,-1.0,0.2796458966763886,0.08278858977271897,-1.0,-1.0,-1.0
-1.0,-1.0,0.28009955591154023,0.13019991642815,-1.0,-1.0,-1.0
-1.0,-1.0,0.2801742134398366,0.18112146997018375,-1.0,-1.0,-1.0
-1.0,-1.0,0.27985497144408333,0.2356613783311432,-1.0,-1.0,-1.0
-1.0,-1.0,0.27912693210708683,0.2939277694433451,-1.0,-1.0,-1.0
-1.0,-1.0,0.2779751976116528,0.3560287712391088,-1.0,-1.0,-1.0
-1.0,-1.0,0.27638487014058755,0.42207251165074977,-1.0,-1.0,-1.0
-1.0,-1.0,0.2743410518766968,0.49216711861059004,-1.0,-1.0,-1.0
-1.0,-1.0,0.2718288450027872,0.566420720050949,-1.0,-1.0,-1.0
-1.0,-1.0,0.26883335170166467,0.6449414439041403,-1.0,-1.0,-1.0
-1.0,-1.0,0.2653396741561348,0.7278374181024891,-1.0,-1.0,-1.0
-1.0,-1.0,0.26133291454900376,0.815216770578306,-1.0,-1.0,-1.0
-1.0,-1.0,0.2567981750630782,0.9071876292639169,-1.0,-1.0,-1.0
-1.0,-1.0,0.251720557881164,1.0038581220916343,-1.0,-1.0,-1.0
-1.0,-1.0,0.2460851651860667,1.1053363769937814,-1.0,-1.0,-1.0
-1.0,-1.0,0.2398770991605932,1.2117305219026768,-1.0,-1.0,-1.0
,,,,,,,
,,,,,,,
,,,,,,,
low_videos Normal
project_videos\low\Normal\20231116_210032000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
0.22394479667548403,-0.12991141497470796,0.6555491242323378,-1.9065927536940828,17.87,18.71,68.05
0.21606299160503387,-0.169828161043955,0.6099242380952619,-1.7685017504828564,-1.0,-1.0,-1.0
0.21082076440437642,-0.20433479457915338,0.5678766584607982,-1.6407763748007655,-1.0,-1.0,-1.0
0.20786848641140665,-0.23379691999569346,0.5292815854983209,-1.5230508455167393,-1.0,-1.0,-1.0
0.20687836647508995,-0.25856840343969145,0.49401421937720436,-1.4149593814997075,-1.0,-1.0,-1.0
0.20754392796197133,-0.2789914720037362,0.4619497602668226,-1.3161362016185993,-1.0,-1.0,-1.0
0.20957948576268504,-0.29539681294263587,0.43296340833654984,-1.226215524742344,-1.0,-1.0,-1.0
0.21271962329846383,-0.3081036728891653,0.4069303637557604,-1.1448315697398714,-1.0,-1.0,-1.0
0.21671866952764846,-0.3174199570698123,0.38372582669382843,-1.0716185554801105,-1.0,-1.0,-1.0
0.22135017595219697,-0.32364232852052477,0.3632249973201281,-1.0062107008319914,-1.0,-1.0,-1.0
0.22640639362419435,-0.3270563073024576,0.3453030758040337,-0.9482422246644426,-1.0,-1.0,-1.0
0.23169775015236155,-0.32793636971771933,0.3298352623149193,-0.8973473458463943,-1.0,-1.0,-1.0
0.23705232670856527,-0.3265460475251192,0.31669675702215927,-0.8531602832467755,-1.0,-1.0,-1.0
0.2423153350343272,-0.3231380271559139,0.3057627600951277,-0.815315255734516,-1.0,-1.0,-1.0
0.2473485944473334,-0.31795424892955443,0.29690847170319884,-0.783446482178545,-1.0,-1.0,-1.0
0.2520300088479438,-0.31122600626943286,0.29000909201574687,-0.7571881814477917,-1.0,-1.0,-1.0
0.25625304372570146,-0.30317404491862965,0.284939821202146,-0.7361745724111857,-1.0,-1.0,-1.0
0.25992620316584236,-0.29400866215565963,0.2815758594317705,-0.7200398739376563,-1.0,-1.0,-1.0
0.2629725068558041,-0.2839298060102198,0.2797924068739944,-0.7084183048961334,-1.0,-1.0,-1.0
0.2653289670917361,-0.2731271744789352,0.27946466369819223,-0.7009440841555463,-1.0,-1.0,-1.0
0.26694606578500846,-0.2617803147411071,0.28046783007373793,-0.6972514305848241,-1.0,-1.0,-1.0
0.26778723146872174,-0.25005872237445814,0.28267710617000574,-0.6969745630528965,-1.0,-1.0,-1.0
0.2678283163042159,-0.23812194057088104,0.28596769215636986,-0.6997477004286929,-1.0,-1.0,-1.0
0.2670570730875802,-0.2261196593521839,0.29021478820220453,-0.7052050615811423,-1.0,-1.0,-1.0
0.26547263225616236,-0.21419181478583776,0.2952935944768841,-0.7129808653791749,-1.0,-1.0,-1.0
0.26308497889507826,-0.20246868820072347,0.30107931114978254,-0.7227093306917196,-1.0,-1.0,-1.0
0.25991442974372053,-0.19107100540287833,0.30744713839027427,-0.7340246763877059,-1.0,-1.0,-1.0
0.25599111020226867,-0.18011003589124286,0.314272276367733,-0.746561121336063,-1.0,-1.0,-1.0
0.25135443133819924,-0.16968769207340878,0.3214299252515339,-0.7599528844057208,-1.0,-1.0,-1.0
0.24605256689279278,-0.15989662848136377,0.32879528521105017,-0.7738341844656083,-1.0,-1.0,-1.0
0.24014193028764622,-0.15082034098723968,0.3362435564156564,-0.7878392403846557,-1.0,-1.0,-1.0
